Expiration Date,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Type,Index Spot
2025-03-28,33.17,1.67,29.7,30.2,22,0.1861,-0.1315,0.0005,97,5625.0,Put,6039.3101
2025-03-28,0.0,0.0,471.7,478.9,0,0.1834,0.8602,0.0005,0,5650.0,Call,6039.3101
2025-03-28,35.27,1.77,31.7,32.2,22,0.1827,-0.1406,0.0005,206,5650.0,Put,6039.3101
2025-03-28,0.0,0.0,449.1,456.2,0,0.18,0.8503,0.0005,0,5675.0,Call,6039.3101
2025-03-28,39.22,3.47,33.9,34.4,4,0.1794,-0.1504,0.0005,11,5675.0,Put,6039.3101
2025-03-28,0.0,0.0,426.6,433.6,0,0.1765,0.8397,0.0006,0,5700.0,Call,6039.3101
2025-03-28,44.05,0.0,36.3,36.8,0,0.1762,-0.161,0.0006,36,5700.0,Put,6039.3101
2025-03-28,0.0,0.0,404.4,411.4,0,0.1733,0.8282,0.0006,0,5725.0,Call,6039.3101
2025-03-28,49.3,8.65,38.9,39.4,7,0.1729,-0.1724,0.0006,44,5725.0,Put,6039.3101
2025-03-28,0.0,0.0,382.4,389.4,0,0.17,0.8158,0.0006,0,5750.0,Call,6039.3101
2025-03-28,46.95,3.55,41.7,42.2,1,0.1696,-0.1848,0.0006,15,5750.0,Put,6039.3101
2025-03-28,0.0,0.0,360.7,367.8,0,0.1669,0.8024,0.0007,0,5775.0,Call,6039.3101
2025-03-28,56.3,9.85,44.7,45.3,7,0.1664,-0.1982,0.0007,13,5775.0,Put,6039.3101
2025-03-28,0.0,0.0,339.2,346.3,0,0.1636,0.788,0.0007,0,5800.0,Call,6039.3101
2025-03-28,50.41,0.76,48.0,48.7,1,0.1632,-0.2127,0.0007,29,5800.0,Put,6039.3101
2025-03-28,0.0,0.0,330.7,337.8,0,0.1623,0.7819,0.0008,0,5810.0,Call,6039.3101
2025-03-28,51.89,0.84,49.4,50.1,1,0.1618,-0.2188,0.0008,71,5810.0,Put,6039.3101
2025-03-28,362.48,0.0,322.2,329.2,0,0.1609,0.7756,0.0008,0,5820.0,Call,6039.3101
2025-03-28,44.47,0.0,50.9,51.6,0,0.1606,-0.2251,0.0008,70,5820.0,Put,6039.3101
2025-03-28,0.0,0.0,318.0,325.0,0,0.1603,0.7724,0.0008,0,5825.0,Call,6039.3101
2025-03-28,54.21,1.01,51.6,52.4,2,0.16,-0.2283,0.0008,35,5825.0,Put,6039.3101
2025-03-28,0.0,0.0,313.8,320.8,0,0.1596,0.7691,0.0008,0,5830.0,Call,6039.3101
2025-03-28,69.42,0.0,52.4,53.1,0,0.1593,-0.2316,0.0008,3,5830.0,Put,6039.3101
2025-03-28,268.91,0.0,305.5,312.6,0,0.1583,0.7624,0.0008,0,5840.0,Call,6039.3101
2025-03-28,78.0,0.0,54.0,54.7,0,0.158,-0.2383,0.0008,6,5840.0,Put,6039.3101
2025-03-28,273.25,-38.5,297.2,304.3,4,0.157,0.7555,0.0008,2,5850.0,Call,6039.3101
2025-03-28,58.28,1.23,55.6,56.4,1,0.1568,-0.2452,0.0008,21,5850.0,Put,6039.3101
2025-03-28,0.0,0.0,288.9,295.9,0,0.1558,0.7484,0.0008,0,5860.0,Call,6039.3101
2025-03-28,59.19,0.0,57.3,58.1,0,0.1555,-0.2523,0.0008,10,5860.0,Put,6039.3101
2025-03-28,0.0,0.0,280.8,287.7,0,0.1545,0.7411,0.0009,0,5870.0,Call,6039.3101
2025-03-28,0.0,0.0,59.0,59.8,0,0.1542,-0.2596,0.0009,0,5870.0,Put,6039.3101
2025-03-28,0.0,0.0,276.7,283.8,0,0.1538,0.7373,0.0009,0,5875.0,Call,6039.3101
2025-03-28,79.6,0.0,59.9,60.7,0,0.1536,-0.2633,0.0009,11,5875.0,Put,6039.3101
2025-03-28,241.22,0.0,272.6,279.6,0,0.1532,0.7335,0.0009,2,5880.0,Call,6039.3101
2025-03-28,69.5,7.45,60.8,61.6,1,0.1529,-0.2671,0.0009,4,5880.0,Put,6039.3101
2025-03-28,0.0,0.0,264.6,271.5,0,0.1519,0.7258,0.0009,0,5890.0,Call,6039.3101
2025-03-28,88.27,0.0,62.7,63.5,0,0.1517,-0.2749,0.0009,5,5890.0,Put,6039.3101
2025-03-28,0.0,0.0,256.6,263.7,0,0.1506,0.7178,0.0009,0,5900.0,Call,6039.3101
2025-03-28,69.9,4.15,64.6,65.5,1,0.1504,-0.2829,0.0009,72,5900.0,Put,6039.3101
2025-03-28,0.0,0.0,248.7,255.6,0,0.1494,0.7096,0.001,0,5910.0,Call,6039.3101
2025-03-28,93.27,0.0,66.6,67.5,0,0.1492,-0.2911,0.001,2,5910.0,Put,6039.3101
2025-03-28,0.0,0.0,240.9,247.9,0,0.1482,0.7011,0.001,0,5920.0,Call,6039.3101
2025-03-28,0.0,0.0,68.7,69.6,0,0.1479,-0.2995,0.001,0,5920.0,Put,6039.3101
2025-03-28,0.0,0.0,237.0,243.9,0,0.1475,0.6968,0.001,0,5925.0,Call,6039.3101
2025-03-28,79.5,8.85,69.8,70.6,15,0.1472,-0.3038,0.001,22,5925.0,Put,6039.3101
2025-03-28,265.13,0.0,235.9,237.0,0,0.1468,0.6924,0.001,2,5930.0,Call,6039.3101
2025-03-28,98.77,0.0,70.9,71.7,0,0.1466,-0.3082,0.001,2,5930.0,Put,6039.3101
2025-03-28,211.0,-30.1,228.2,229.3,1,0.1456,0.6835,0.001,1,5940.0,Call,6039.3101
2025-03-28,0.0,0.0,73.1,74.0,0,0.1454,-0.3172,0.001,0,5940.0,Put,6039.3101
2025-03-28,0.0,0.0,220.6,221.7,0,0.1443,0.6743,0.001,0,5950.0,Call,6039.3101
2025-03-28,69.17,0.0,75.5,76.3,0,0.1442,-0.3264,0.001,1,5950.0,Put,6039.3101
2025-03-28,258.74,0.0,213.1,214.2,0,0.1431,0.6649,0.0011,1,5960.0,Call,6039.3101
2025-03-28,81.78,3.48,77.8,78.7,10,0.1429,-0.3358,0.0011,14,5960.0,Put,6039.3101
2025-03-28,167.68,0.0,205.6,206.7,0,0.1418,0.6552,0.0011,2,5970.0,Call,6039.3101
2025-03-28,118.27,0.0,80.3,81.2,0,0.1417,-0.3455,0.0011,3,5970.0,Put,6039.3101
2025-03-28,208.21,0.0,202.0,203.0,0,0.1413,0.6502,0.0011,5,5975.0,Call,6039.3101
2025-03-28,112.25,0.0,81.6,82.5,0,0.141,-0.3505,0.0011,1,5975.0,Put,6039.3101
2025-03-28,161.03,0.0,198.3,199.4,0,0.1406,0.6452,0.0011,2,5980.0,Call,6039.3101
2025-03-28,113.85,0.0,82.9,83.8,0,0.1404,-0.3555,0.0011,1,5980.0,Put,6039.3101
2025-03-28,197.3,0.0,191.1,192.1,0,0.1394,0.635,0.0011,7,5990.0,Call,6039.3101
2025-03-28,86.7,0.0,85.6,86.5,0,0.1392,-0.3657,0.0011,14,5990.0,Put,6039.3101
2025-03-28,173.37,-22.58,183.9,185.0,4,0.1382,0.6246,0.0011,756,6000.0,Call,6039.3101
2025-03-28,103.77,15.52,88.4,89.3,6,0.138,-0.3761,0.0011,775,6000.0,Put,6039.3101
2025-03-28,172.1,-16.65,176.9,178.0,7,0.137,0.6138,0.0012,14,6010.0,Call,6039.3101
2025-03-28,110.0,0.0,91.3,92.2,0,0.1368,-0.3869,0.0012,130,6010.0,Put,6039.3101
2025-03-28,169.0,-12.65,170.0,171.0,5,0.1357,0.6028,0.0012,6,6020.0,Call,6039.3101
2025-03-28,107.42,0.0,94.3,95.2,0,0.1356,-0.3979,0.0012,5,6020.0,Put,6039.3101
2025-03-28,191.14,0.0,166.5,167.6,0,0.1352,0.5972,0.0012,1,6025.0,Call,6039.3101
2025-03-28,106.57,11.32,95.8,96.8,2,0.135,-0.4035,0.0012,4,6025.0,Put,6039.3101
2025-03-28,154.65,-20.0,163.1,164.2,21,0.1346,0.5916,0.0012,48,6030.0,Call,6039.3101
2025-03-28,107.3,-9.6,97.4,98.3,3,0.1344,-0.4091,0.0012,2,6030.0,Put,6039.3101
2025-03-28,144.31,0.0,156.4,157.5,0,0.1334,0.58,0.0012,25,6040.0,Call,6039.3101
2025-03-28,110.78,0.0,100.6,101.5,0,0.1333,-0.4206,0.0012,6,6040.0,Put,6039.3101
2025-03-28,136.3,-24.7,149.9,150.9,12,0.1322,0.5682,0.0012,38,6050.0,Call,6039.3101
2025-03-28,117.2,14.3,103.9,104.9,1,0.1321,-0.4324,0.0012,3,6050.0,Put,6039.3101
2025-03-28,140.3,-14.0,143.4,144.3,16,0.131,0.5562,0.0012,24,6060.0,Call,6039.3101
2025-03-28,107.81,0.0,107.4,108.3,0,0.131,-0.4445,0.0012,6,6060.0,Put,6039.3101
2025-03-28,128.67,-19.08,137.1,138.0,27,0.1299,0.5439,0.0013,28,6070.0,Call,6039.3101
2025-03-28,123.46,13.96,111.0,111.9,1,0.1298,-0.4567,0.0013,3,6070.0,Put,6039.3101
2025-03-28,125.72,-18.83,134.0,134.9,1,0.1294,0.5377,0.0013,17,6075.0,Call,6039.3101
2025-03-28,98.01,0.0,112.8,113.8,0,0.1293,-0.463,0.0013,4,6075.0,Put,6039.3101
2025-03-28,128.8,-12.5,130.9,131.9,6,0.1288,0.5314,0.0013,6,6080.0,Call,6039.3101
2025-03-28,152.17,0.0,114.7,115.6,0,0.1287,-0.4693,0.0013,16,6080.0,Put,6039.3101
2025-03-28,115.4,-19.7,124.8,125.7,13,0.1277,0.5187,0.0013,16,6090.0,Call,6039.3101
2025-03-28,130.83,14.13,118.6,119.5,1,0.1276,-0.482,0.0013,11,6090.0,Put,6039.3101
2025-03-28,114.11,-14.79,118.9,119.9,17,0.1266,0.5057,0.0013,33,6100.0,Call,6039.3101
2025-03-28,108.59,0.0,122.6,123.5,0,0.1265,-0.495,0.0013,21,6100.0,Put,6039.3101
2025-03-28,110.7,-12.2,113.1,114.1,23,0.1255,0.4925,0.0013,45,6110.0,Call,6039.3101
2025-03-28,102.55,0.0,126.7,127.6,0,0.1254,-0.5082,0.0013,4,6110.0,Put,6039.3101
2025-03-28,106.53,-10.52,107.5,108.3,189,0.1244,0.4791,0.0013,94,6120.0,Call,6039.3101
2025-03-28,0.0,0.0,131.0,131.9,0,0.1243,-0.5216,0.0013,0,6120.0,Put,6039.3101
2025-03-28,104.4,-9.7,104.7,105.7,7,0.124,0.4724,0.0013,21,6125.0,Call,6039.3101
2025-03-28,0.0,0.0,133.2,134.1,0,0.1238,-0.5283,0.0013,0,6125.0,Put,6039.3101
2025-03-28,94.9,-16.4,102.0,102.9,35,0.1234,0.4656,0.0013,37,6130.0,Call,6039.3101
2025-03-28,0.0,0.0,135.4,136.4,0,0.1233,-0.5351,0.0013,0,6130.0,Put,6039.3101
2025-03-28,98.72,-6.98,96.7,97.5,12,0.1223,0.4518,0.0014,33,6140.0,Call,6039.3101
2025-03-28,0.0,0.0,140.0,141.0,0,0.1223,-0.5488,0.0014,0,6140.0,Put,6039.3101
2025-03-28,83.3,0.0,91.5,92.4,0,0.1213,0.438,0.0014,94,6150.0,Call,6039.3101
2025-03-28,0.0,0.0,144.7,145.7,0,0.1212,-0.5627,0.0014,0,6150.0,Put,6039.3101
2025-03-28,72.98,-22.07,86.5,87.4,1,0.1204,0.4241,0.0014,17,6160.0,Call,6039.3101
2025-03-28,0.0,0.0,149.7,150.7,0,0.1204,-0.5766,0.0014,0,6160.0,Put,6039.3101
2025-03-28,68.68,-21.32,81.7,82.6,1,0.1195,0.41,0.0014,12,6170.0,Call,6039.3101
2025-03-28,204.85,0.0,154.8,155.9,0,0.1194,-0.5906,0.0014,27,6170.0,Put,6039.3101
2025-03-28,61.1,0.0,79.3,80.3,0,0.119,0.403,0.0014,23,6175.0,Call,6039.3101
2025-03-28,176.9,23.4,157.4,158.5,7,0.1189,-0.5977,0.0014,7,6175.0,Put,6039.3101
2025-03-28,67.6,-17.5,77.0,77.9,13,0.1186,0.396,0.0014,13,6180.0,Call,6039.3101
2025-03-28,0.0,0.0,160.0,161.1,0,0.1184,-0.6047,0.0014,0,6180.0,Put,6039.3101
2025-03-28,71.1,-9.2,72.6,73.5,22,0.1177,0.3818,0.0014,62,6190.0,Call,6039.3101
2025-03-28,0.0,0.0,165.5,166.6,0,0.1176,-0.6188,0.0014,0,6190.0,Put,6039.3101
2025-03-28,68.0,-7.75,68.3,69.2,19,0.1169,0.3678,0.0013,62,6200.0,Call,6039.3101
2025-03-28,0.0,0.0,171.2,172.1,0,0.1167,-0.6329,0.0013,0,6200.0,Put,6039.3101
2025-03-28,60.5,-10.8,64.1,65.0,10,0.116,0.3537,0.0013,12,6210.0,Call,6039.3101
2025-03-28,0.0,0.0,177.0,177.9,0,0.1159,-0.647,0.0013,0,6210.0,Put,6039.3101
2025-03-28,59.4,0.0,60.2,61.1,0,0.1153,0.3397,0.0013,10,6220.0,Call,6039.3101
2025-03-28,0.0,0.0,182.9,183.9,0,0.1151,-0.6609,0.0013,0,6220.0,Put,6039.3101
2025-03-28,59.1,-6.0,58.3,59.1,15,0.1149,0.3328,0.0013,33,6225.0,Call,6039.3101
2025-03-28,0.0,0.0,184.3,188.4,0,0.1147,-0.6679,0.0013,0,6225.0,Put,6039.3101
2025-03-28,55.5,-7.6,56.4,57.3,13,0.1145,0.3259,0.0013,13,6230.0,Call,6039.3101
2025-03-28,0.0,0.0,187.4,191.5,0,0.1143,-0.6748,0.0013,0,6230.0,Put,6039.3101
2025-03-28,39.12,0.0,52.8,53.7,0,0.1138,0.3121,0.0013,2,6240.0,Call,6039.3101
2025-03-28,0.0,0.0,193.7,197.8,0,0.1136,-0.6885,0.0013,0,6240.0,Put,6039.3101
2025-03-28,37.99,0.0,49.4,50.2,0,0.1131,0.2986,0.0013,123,6250.0,Call,6039.3101
2025-03-28,0.0,0.0,200.2,204.3,0,0.1129,-0.7021,0.0013,0,6250.0,Put,6039.3101
2025-03-28,0.0,0.0,46.1,46.9,0,0.1124,0.2852,0.0012,0,6260.0,Call,6039.3101
2025-03-28,0.0,0.0,206.8,211.0,0,0.1122,-0.7154,0.0012,0,6260.0,Put,6039.3101
2025-03-28,0.0,0.0,43.0,43.8,0,0.1118,0.2721,0.0012,0,6270.0,Call,6039.3101
2025-03-28,0.0,0.0,211.9,219.1,0,0.1114,-0.7286,0.0012,0,6270.0,Put,6039.3101
2025-03-28,57.7,0.0,41.5,42.3,0,0.1115,0.2656,0.0012,11,6275.0,Call,6039.3101
2025-03-28,193.44,0.0,215.4,222.6,0,0.1111,-0.7351,0.0012,0,6275.0,Put,6039.3101
2025-03-28,42.6,0.0,40.1,40.9,0,0.1112,0.2592,0.0012,13,6280.0,Call,6039.3101
2025-03-28,0.0,0.0,218.9,226.1,0,0.1108,-0.7415,0.0012,0,6280.0,Put,6039.3101
2025-03-28,0.0,0.0,37.3,38.1,0,0.1107,0.2466,0.0012,0,6290.0,Call,6039.3101
2025-03-28,0.0,0.0,226.2,233.2,0,0.1103,-0.7541,0.0012,0,6290.0,Put,6039.3101
2025-03-28,27.6,-11.9,34.7,35.5,31,0.1102,0.2342,0.0012,85,6300.0,Call,6039.3101
2025-03-28,0.0,0.0,233.5,240.5,0,0.1097,-0.7664,0.0012,0,6300.0,Put,6039.3101
2025-03-28,36.4,0.0,32.2,33.0,0,0.1097,0.2222,0.0011,13,6310.0,Call,6039.3101
2025-03-28,0.0,0.0,240.8,248.0,0,0.1092,-0.7784,0.0011,0,6310.0,Put,6039.3101
2025-03-28,0.0,0.0,29.9,30.7,0,0.1093,0.2106,0.0011,0,6320.0,Call,6039.3101
2025-03-28,0.0,0.0,248.4,255.6,0,0.1087,-0.7901,0.0011,0,6320.0,Put,6039.3101
2025-03-28,28.56,0.0,28.8,29.5,0,0.109,0.2048,0.0011,3,6325.0,Call,6039.3101
2025-03-28,0.0,0.0,252.4,259.4,0,0.1085,-0.7958,0.0011,0,6325.0,Put,6039.3101
2025-03-28,21.12,0.0,27.8,28.5,0,0.1089,0.1992,0.0011,1,6330.0,Call,6039.3101
2025-03-28,0.0,0.0,256.3,263.3,0,0.1083,-0.8014,0.0011,0,6330.0,Put,6039.3101
2025-03-28,23.6,-3.85,23.8,24.5,1,0.1081,0.1776,0.001,128,6350.0,Call,6039.3101
2025-03-28,359.19,0.0,272.0,279.2,0,0.1076,-0.823,0.001,5,6350.0,Put,6039.3101
2025-03-28,15.45,0.0,19.5,20.1,0,0.1072,0.1528,0.0009,6,6375.0,Call,6039.3101
2025-03-28,0.0,0.0,292.7,299.7,0,0.1067,-0.8479,0.0009,0,6375.0,Put,6039.3101
2025-03-28,15.75,-2.85,15.9,16.5,2,0.1065,0.1304,0.0008,44,6400.0,Call,6039.3101
2025-03-28,403.34,0.0,313.8,320.9,0,0.1058,-0.8702,0.0008,5,6400.0,Put,6039.3101
2025-03-28,0.0,1.35,12.8,13.3,0,0.1057,0.1105,0.0007,0,6425.0,Call,6039.3101
2025-03-28,0.0,0.0,335.6,342.7,0,0.1052,-0.8902,0.0007,0,6425.0,Put,6039.3101
2025-03-28,10.35,-2.05,10.3,10.8,1,0.1052,0.0931,0.0007,7,6450.0,Call,6039.3101
2025-03-28,0.0,0.0,357.9,365.0,0,0.1046,-0.9076,0.0007,0,6450.0,Put,6039.3101
2025-03-28,7.9,0.6,6.7,7.1,0,0.105,0.0651,0.0005,59,6500.0,Call,6039.3101
2025-03-28,0.0,0.0,403.8,411.0,0,0.104,-0.9356,0.0005,0,6500.0,Put,6039.3101
2025-03-28,3.8,0.25,4.3,4.6,0,0.105,0.045,0.0004,68,6550.0,Call,6039.3101
2025-03-28,0.0,0.0,451.0,458.2,0,0.1037,-0.9556,0.0004,0,6550.0,Put,6039.3101
2025-03-28,5.83,0.0,2.8,3.1,0,0.1059,0.0313,0.0003,6,6600.0,Call,6039.3101
2025-03-28,0.0,0.0,499.2,506.3,0,0.1043,-0.9694,0.0003,0,6600.0,Put,6039.3101
2025-03-28,4.15,0.0,1.85,2.1,0,0.1071,0.0221,0.0002,6,6650.0,Call,6039.3101
2025-03-28,0.0,0.0,547.9,555.0,0,0.1053,-0.9786,0.0002,0,6650.0,Put,6039.3101
2025-03-28,0.0,0.0,1.3,1.55,0,0.1096,0.016,0.0001,1,6700.0,Call,6039.3101
2025-03-28,0.0,0.0,596.9,604.0,0,0.1062,-0.9846,0.0001,0,6700.0,Put,6039.3101
2025-03-28,1.86,0.0,0.75,1.0,0,0.1166,0.0093,0.0001,4,6800.0,Call,6039.3101
2025-03-28,0.0,0.0,695.6,702.8,0,0.1118,-0.9913,0.0001,0,6800.0,Put,6039.3101
2025-03-28,0.91,0.0,0.3,0.55,0,0.1322,0.0044,0.0,1,7000.0,Call,6039.3101
2025-03-28,0.0,0.0,893.8,900.9,0,0.1288,-0.9962,0.0,0,7000.0,Put,6039.3101
2025-03-28,0.0,0.0,0.15,0.35,0,0.1482,0.0027,0.0,0,7200.0,Call,6039.3101
2025-03-28,0.0,0.0,1092.2,1099.3,0,0.1358,-0.998,0.0,0,7200.0,Put,6039.3101
2025-03-28,0.0,0.0,0.05,0.3,0,0.1646,0.0018,0.0,0,7400.0,Call,6039.3101
2025-03-28,0.0,0.0,1290.6,1297.8,0,0.1285,-0.9989,0.0,0,7400.0,Put,6039.3101
2025-03-28,0.35,0.0,0.05,0.25,0,0.1827,0.0013,0.0,6,7600.0,Call,6039.3101
2025-03-28,0.0,0.0,1489.1,1496.3,0,0.0,-0.9994,0.0,0,7600.0,Put,6039.3101
2025-03-28,0.2,0.0,0.0,0.2,0,0.1958,0.0009,0.0,2,7800.0,Call,6039.3101
2025-03-28,0.0,0.0,1687.6,1694.9,0,0.0,-0.9997,0.0,0,7800.0,Put,6039.3101
2025-03-31,4648.0,0.0,4857.9,4864.3,0,1.4083,1.0,0.0,5,1200.0,Call,6039.3101
2025-03-31,0.14,0.0,0.0,0.15,0,1.1549,-0.0002,0.0,1149,1200.0,Put,6039.3101
2025-03-31,4639.49,-31.96,4659.4,4665.8,4,1.278,1.0,0.0,1,1400.0,Call,6039.3101
2025-03-31,0.1,0.0,0.0,0.15,0,1.0466,-0.0002,0.0,1724,1400.0,Put,6039.3101
2025-03-31,4250.91,0.0,4460.9,4467.3,0,1.1658,1.0,0.0,1,1600.0,Call,6039.3101
2025-03-31,0.2,0.0,0.1,0.25,0,1.0117,-0.0003,0.0,7850,1600.0,Put,6039.3101
2025-03-31,4047.4,0.0,4262.4,4268.9,0,1.0722,1.0,0.0,63,1800.0,Call,6039.3101
2025-03-31,0.25,0.0,0.15,0.3,0,0.9423,-0.0004,0.0,1875,1800.0,Put,6039.3101
2025-03-31,4033.7,0.0,4064.0,4070.4,0,0.9883,1.0,0.0,7,2000.0,Call,6039.3101
2025-03-31,0.4,0.075,0.25,0.35,1,0.883,-0.0005,0.0,2246,2000.0,Put,6039.3101
2025-03-31,0.0,0.0,3964.7,3971.2,0,0.9472,1.0,0.0,0,2100.0,Call,6039.3101
2025-03-31,0.4,0.0,0.25,0.4,0,0.8509,-0.0006,0.0,4521,2100.0,Put,6039.3101
2025-03-31,0.0,0.0,3865.5,3872.0,0,0.912,1.0,0.0,0,2200.0,Call,6039.3101
2025-03-31,0.65,0.0,0.35,0.45,0,0.8293,-0.0007,0.0,1416,2200.0,Put,6039.3101
2025-03-31,0.0,0.0,3766.3,3772.8,0,0.8781,0.9999,0.0,0,2300.0,Call,6039.3101
2025-03-31,0.8,0.0,0.4,0.5,0,0.8025,-0.0008,0.0,1300,2300.0,Put,6039.3101
2025-03-31,0.0,0.0,3667.1,3673.6,0,0.8454,0.9998,0.0,0,2400.0,Call,6039.3101
2025-03-31,0.7,0.15,0.45,0.55,2,0.7758,-0.0009,0.0,1086,2400.0,Put,6039.3101
2025-03-31,0.0,0.0,3567.9,3574.4,0,0.8138,0.9997,0.0,0,2500.0,Call,6039.3101
2025-03-31,0.76,0.135,0.5,0.65,8,0.7527,-0.001,0.0,4954,2500.0,Put,6039.3101
2025-03-31,3405.45,0.0,3468.7,3475.0,0,0.7772,0.9995,0.0,4,2600.0,Call,6039.3101
2025-03-31,0.75,0.05,0.6,0.7,97,0.7291,-0.0012,0.0,1235,2600.0,Put,6039.3101
2025-03-31,0.0,0.0,3369.5,3376.0,0,0.7534,0.9993,0.0,0,2700.0,Call,6039.3101
2025-03-31,0.8,0.0,0.7,0.8,0,0.7077,-0.0014,0.0,248,2700.0,Put,6039.3101
2025-03-31,0.0,0.0,3270.3,3276.9,0,0.7272,0.999,0.0,0,2800.0,Call,6039.3101
2025-03-31,1.0,0.1,0.8,0.9,72,0.6858,-0.0017,0.0,5295,2800.0,Put,6039.3101
2025-03-31,0.0,0.0,3171.2,3177.7,0,0.7013,0.9988,0.0,2,2900.0,Call,6039.3101
2025-03-31,1.26,0.0,0.9,1.05,0,0.6654,-0.0019,0.0,9071,2900.0,Put,6039.3101
2025-03-31,3016.89,0.0,3072.0,3078.4,0,0.6716,0.9985,0.0,7,3000.0,Call,6039.3101
2025-03-31,1.24,0.065,1.05,1.15,108,0.6445,-0.0022,0.0,1233,3000.0,Put,6039.3101
2025-03-31,2819.56,0.0,2972.9,2979.5,0,0.6528,0.9981,0.0,1,3100.0,Call,6039.3101
2025-03-31,1.44,0.09,1.15,1.3,210,0.6233,-0.0026,0.0,615,3100.0,Put,6039.3101
2025-03-31,0.0,0.0,2923.3,2929.9,0,0.6394,0.9979,0.0,0,3150.0,Call,6039.3101
2025-03-31,1.4,0.0,1.25,1.4,2,0.6143,-0.0028,0.0,309,3150.0,Put,6039.3101
2025-03-31,0.0,0.0,2873.8,2880.4,0,0.6298,0.9977,0.0,0,3200.0,Call,6039.3101
2025-03-31,1.53,0.0,1.35,1.45,0,0.6042,-0.003,0.0,1416,3200.0,Put,6039.3101
2025-03-31,0.0,0.0,2824.2,2830.8,0,0.6167,0.9975,0.0,1,3250.0,Call,6039.3101
2025-03-31,2.2,0.0,1.4,1.55,0,0.594,-0.0032,0.0,975,3250.0,Put,6039.3101
2025-03-31,2592.56,0.0,2774.7,2781.3,0,0.6069,0.9972,0.0,7,3300.0,Call,6039.3101
2025-03-31,1.65,-0.05,1.5,1.65,110,0.5845,-0.0035,0.0,744,3300.0,Put,6039.3101
2025-03-31,2535.85,0.0,2725.1,2731.7,0,0.594,0.997,0.0,14,3350.0,Call,6039.3101
2025-03-31,1.8,0.0,1.6,1.7,294,0.5743,-0.0037,0.0,1599,3350.0,Put,6039.3101
2025-03-31,2496.37,0.0,2675.6,2682.2,0,0.5813,0.9967,0.0,44,3400.0,Call,6039.3101
2025-03-31,2.0,0.075,1.7,1.8,259,0.5648,-0.004,0.0,4358,3400.0,Put,6039.3101
2025-03-31,0.0,0.0,2626.1,2632.7,0,0.5743,0.9964,0.0,0,3450.0,Call,6039.3101
2025-03-31,2.15,0.125,1.8,1.9,31,0.5552,-0.0042,0.0,549,3450.0,Put,6039.3101
2025-03-31,2439.27,0.0,2576.5,2583.2,0,0.563,0.9962,0.0,4,3500.0,Call,6039.3101
2025-03-31,2.2,0.05,1.9,2.05,32,0.5461,-0.0046,0.0,7396,3500.0,Put,6039.3101
2025-03-31,0.0,0.0,2527.0,2533.6,0,0.5518,0.9958,0.0,0,3550.0,Call,6039.3101
2025-03-31,2.45,0.2,2.05,2.15,24,0.537,-0.0049,0.0,302,3550.0,Put,6039.3101
2025-03-31,2413.4,0.0,2477.4,2484.1,0,0.5406,0.9955,0.0,4,3600.0,Call,6039.3101
2025-03-31,2.77,0.395,2.15,2.25,23,0.5272,-0.0052,0.0,510,3600.0,Put,6039.3101
2025-03-31,2388.7,0.0,2452.7,2459.4,0,0.5368,0.9953,0.0,4,3625.0,Call,6039.3101
2025-03-31,3.2,0.0,2.2,2.3,0,0.5222,-0.0054,0.0,532,3625.0,Put,6039.3101
2025-03-31,0.0,0.0,2427.9,2434.6,0,0.5283,0.9951,0.0,0,3650.0,Call,6039.3101
2025-03-31,2.4,-0.175,2.25,2.35,0,0.5172,-0.0056,0.0,242,3650.0,Put,6039.3101
2025-03-31,0.0,0.0,2403.2,2409.8,0,0.5256,0.995,0.0,0,3675.0,Call,6039.3101
2025-03-31,2.6,0.025,2.3,2.45,1,0.5128,-0.0058,0.0,94,3675.0,Put,6039.3101
2025-03-31,0.0,0.0,2378.4,2384.9,0,0.5184,0.9948,0.0,0,3700.0,Call,6039.3101
2025-03-31,3.06,0.41,2.35,2.5,22,0.5078,-0.0059,0.0,255,3700.0,Put,6039.3101
2025-03-31,0.0,0.0,2353.7,2360.3,0,0.5156,0.9946,0.0,0,3725.0,Call,6039.3101
2025-03-31,3.3,0.0,2.4,2.55,0,0.5028,-0.0061,0.0,262,3725.0,Put,6039.3101
2025-03-31,0.0,0.0,2328.9,2335.6,0,0.5105,0.9944,0.0,0,3750.0,Call,6039.3101
2025-03-31,3.0,0.2,2.5,2.6,2,0.4984,-0.0063,0.0,278,3750.0,Put,6039.3101
2025-03-31,0.0,0.0,2304.1,2310.8,0,0.5045,0.9942,0.0,0,3775.0,Call,6039.3101
2025-03-31,3.0,0.0,2.55,2.7,0,0.4939,-0.0065,0.0,695,3775.0,Put,6039.3101
2025-03-31,0.0,0.0,2279.4,2285.9,0,0.4985,0.9939,0.0,128,3800.0,Call,6039.3101
2025-03-31,3.1,0.175,2.6,2.75,231,0.4889,-0.0068,0.0,552,3800.0,Put,6039.3101
2025-03-31,0.0,0.0,2254.6,2261.3,0,0.4944,0.9937,0.0,0,3825.0,Call,6039.3101
2025-03-31,3.1,0.075,2.7,2.8,709,0.4843,-0.007,0.0,1750,3825.0,Put,6039.3101
2025-03-31,0.0,0.0,2229.9,2236.6,0,0.4884,0.9935,0.0,0,3850.0,Call,6039.3101
